CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
92,1.6,2.4,1.3,0.3,1.3,1.7,2.9,1.6,1.2,2,1.2,0.8,1.6,2.2,0.3,0.9,2.2,3.1,1.2,2.7,101,101,101,101,101,101,202,101,101,101,101,101,101,101,404,101,202,202,101,101
93,1.5,2.5,1.4,0.3,1.3,1.8,2.9,1.6,1.4,2.3,1.3,0.8,1.6,2.1,0.4,0.7,2.1,2.9,1.2,2.8,101,101,101,101,101,101,202,101,101,101,101,101,101,101,404,101,202,202,101,101
94,2.3,3.2,1.6,0.4,1.6,2.5,4.2,2.2,1.3,2.6,1.7,1,2.3,3,0.3,0.8,2.3,3.9,1.8,4.2,101,101,101,101,101,101,202,101,101,101,101,101,101,101,404,101,202,202,101,101
95,2.5,4.7,2.3,0.6,3.2,4.9,6,4,2.4,5,2.9,1.8,3.9,5.7,0.6,1.5,2.7,6.2,3.7,8.6,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
96,2.1,4.7,2.4,0.4,3.1,5,6.1,4,2.3,5.3,3,1.8,3.6,5.6,0.6,1.6,2.1,6.9,3.5,9,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
97,2,4.8,2.3,0.4,2.9,4.8,6.2,4,2.3,4.8,2.9,1.7,3.5,5.6,0.6,1.7,2.1,6.9,3.6,8.3,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
98,2.1,4.7,2.4,0.4,3,4.8,6.1,3.9,2,5,2.9,1.7,3.5,5.8,0.6,1.8,2.1,7.2,3.7,8.7,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
99,2.1,4.7,2.2,0.4,3.1,4.6,5.9,3.9,2.2,4.8,2.9,1.7,3.4,5.8,0.6,1.6,2,7,3.6,8.8,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
100,2,4.5,2.3,0.4,2.9,4.7,6.1,3.9,2.4,4.7,2.8,1.8,3.5,5.8,0.6,1.8,2,6.9,3.6,8.2,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
101,2,4.6,2.3,0.4,2.9,4.4,6,3.8,2.4,4.5,2.7,1.7,3.3,5.8,0.7,1.6,1.9,6.5,3.8,8.3,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
102,2,4.5,2.3,0.4,3,4.5,6,3.8,2.2,4.4,2.7,1.7,3.3,5.8,0.6,1.7,2,6.5,3.8,8.3,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
103,2,4.5,2.3,0.4,2.9,4.5,6,3.9,2.2,4.6,2.8,1.7,3.1,5.7,0.6,1.7,1.9,6.8,3.7,8.6,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
104,2.1,4.6,2.2,0.4,3,4.6,6.1,3.8,2.3,4.6,2.8,1.7,3.2,5.9,0.6,1.8,2,7.2,3.8,8.2,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
105,2,4.5,2.2,0.4,2.8,4.5,6.1,3.9,2.1,4.4,2.8,1.7,3,5.8,0.6,1.8,2,7.3,3.7,8.2,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
106,2,5.2,2.2,0.4,3.1,4.6,6.1,5.5,2.1,5.7,3,2.4,3,6.1,0.8,1.9,2,7.4,4.1,8.2,90,90,90,90,90,90,90,90,90,90,90,90,90,90,272,90,90,90,90,90
107,2.1,4.7,2.1,0.4,3.2,4.4,3.2,6.1,1.4,6.3,3.1,2.4,2.3,3.9,0.8,1.3,1.2,2.7,2.4,3.6,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
108,2.1,4.2,2.1,0.4,3.2,4.2,2.8,6.1,1.3,6.3,3,2.4,2.5,3.4,0.8,1.4,1.3,3,2,3.3,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
109,2,4.2,2.1,0.4,3.1,4.3,2.8,6.3,1.4,6.8,3.1,2.5,2.5,3.4,0.8,1.4,1.4,3.3,2,3.1,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
110,2.1,4.2,2,0.4,3.1,4.3,2.9,6.2,1.5,6.6,3,2.5,2.7,3.5,0.7,1.4,1.4,3.2,2,3.2,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
111,2,4.3,2,0.4,3,4.2,3,6.1,1.4,6.5,3,2.5,2.7,3.5,0.8,1.4,1.3,3.1,2.1,3.6,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
112,2.1,4.3,2.1,0.4,3.2,4.2,3,6.3,1.4,6.7,3,2.5,2.7,3.6,0.8,1.3,1.3,3.3,2,3.7,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
113,2.1,4.1,2.2,0.4,3.1,4.3,3,6.2,1.4,7.1,3,2.5,2.8,3.6,0.7,1.4,1.3,3.2,2,3.3,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
114,2.1,4.2,2.1,0.4,3,4.2,3,6.3,1.4,6.7,2.9,2.6,2.8,3.6,0.7,1.4,1.3,3.3,2.1,3.4,81,81,81,81,81,81,81,81,81,81,81,81,81,81,404,81,81,81,162,81
115,2.1,4.2,2.5,0.4,3.2,6.4,2.9,6.2,1.4,6.7,3.4,2.5,2.9,3.6,0.8,1.3,2.2,3.6,1.9,6.3,80,81,80,80,80,81,81,80,81,81,81,80,81,81,404,80,76,81,161,81
116,2.7,2.7,3.4,0.4,3.1,8.6,3.8,6.4,1.6,6.9,4.1,2.5,2.4,2.5,0.8,1,2.9,8.7,2.1,9.2,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
117,2.7,2.7,3.4,0.4,3.1,8.1,3.8,6.4,1.6,6.8,4,2.5,2.2,2.5,0.8,1.1,2.8,8.6,2,9.4,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
118,2.6,2.6,3.4,0.4,3,8,3.7,6.2,1.8,6.9,3.8,2.4,2.2,2.5,0.8,1,2.8,8.1,2,8.8,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
119,2.6,2.5,3.4,0.4,3,8,3.7,6.2,1.6,6.6,3.9,2.4,2.2,2.5,0.9,1,2.7,7.9,1.8,8.7,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
120,2.6,2.5,3.2,0.4,3,7.9,3.6,6.3,1.7,6.5,3.8,2.4,2.1,2.6,0.8,1,2.7,7.8,1.8,8.7,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
121,2.5,2.6,3.2,0.4,2.9,7.7,3.6,6.1,1.5,6.4,3.7,2.4,2.2,2.6,0.7,1,2.7,7.6,1.8,8.8,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
122,2.6,2.5,3.2,0.4,2.8,7.8,3.6,6.1,1.6,6.5,3.8,2.3,2.1,2.6,0.7,1,2.7,7.6,1.8,8.7,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
123,2.5,2.6,3,0.4,2.7,7.7,3.6,6.1,1.5,6.4,3.6,2.4,2.2,2.9,0.7,1,2.7,7.1,1.4,7.9,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
124,2.6,3,3.7,0.4,3.3,8.8,5.8,7.5,2.7,7.8,4.1,2.9,4.9,5.7,1,1.3,3.3,8,3.2,10,67,67,67,67,61,67,61,64,67,64,67,64,64,64,61,64,61,67,130,67
125,0.9,1.1,1.1,0.3,2.1,3,4.3,3.6,1.1,4.2,1.1,1.4,1.5,1.6,0.7,0.7,2.3,4,1.2,3.8,61,61,121,182,61,61,61,61,121,61,61,61,61,121,242,61,61,61,121,61
126,0.9,1.3,1.1,0.3,1.9,2.9,4.6,3.6,1,3.7,1.1,1.4,1.9,2,0.7,0.7,2.6,4.2,1.2,3.7,61,61,121,182,61,61,61,61,121,61,61,61,61,61,61,61,61,61,121,61
127,0.9,1.1,1.2,0.3,1.8,3.3,4.5,3.7,0.9,4.3,1.1,1.3,1.9,2.2,0.7,0.6,2.5,4.5,1.4,3.5,61,61,121,182,61,61,61,61,121,61,61,61,61,61,61,61,61,61,121,61
128,0.9,1.1,1,0.3,1.9,2.9,4.2,3.5,1.2,3.6,1,1.4,1.9,2.1,0.7,0.6,2.4,4.1,1.3,3.2,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
129,0.8,1.2,1.1,0.3,1.9,2.8,4.4,3.5,0.9,3.7,1,1.3,1.8,2.3,0.7,0.6,2.5,3.9,1.3,3.1,61,61,121,182,61,61,61,61,121,61,61,61,61,61,61,61,61,61,121,61
130,0.9,1.1,1.1,0.3,2,3.1,4.4,3.5,0.8,4.2,1.1,1.3,1.9,2.1,0.7,0.6,2.5,4.1,1.2,3.4,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
131,0.8,1.1,1,0.3,1.9,2.8,4.3,3.6,1,3.8,1,1.4,2,2,0.7,0.7,2.5,4,1.2,3.2,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
132,0.9,1.1,1,0.3,1.9,2.8,4.6,3.7,0.8,3.9,1.1,1.4,1.8,2.1,0.7,0.7,2.5,4,1.2,3.4,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,121,61,61,121,61
133,0.9,1.1,1,0.3,1.8,3.2,4.3,3.4,0.8,3.5,1,1.3,1.9,2.1,0.7,1,2.4,4.3,1.2,3.3,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
134,0.8,1.1,1,0.3,1.9,2.7,4.2,3.5,0.9,3.5,0.9,1.3,1.8,2.1,0.6,0.9,2.5,3.9,1.2,3.1,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,121,61,61,121,61
135,0.9,1,1,0.3,1.8,3,4.5,3.5,1,3.8,1,1.4,1.8,2.2,0.7,0.7,2.5,4.1,1.2,3.2,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,121,61,61,121,61
136,1,1.2,1.1,0.3,1.9,3,4.6,3.6,0.9,3.9,1,1.4,1.9,2,0.7,0.7,2.5,4.2,1.1,3.2,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
137,0.9,1,1,0.3,1.9,3.1,4.3,3.7,0.7,4.2,0.9,1.5,1.9,2.1,0.7,0.8,2.5,4,1.2,2.7,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
138,0.9,1.1,1.1,0.3,1.8,3,4.6,3.5,0.8,4.3,1,1.3,1.8,2.2,0.7,0.9,2.6,4.4,1.2,2.8,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
139,0.9,1.1,1,0.3,1.9,2.9,4.3,3.7,0.7,4.1,1,1.4,2,2.2,0.6,0.8,2.4,4.3,1.2,2.7,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
140,0.9,1.1,1.1,0.3,1.9,3,4.5,3.6,0.8,3.9,1,1.4,1.9,2.5,0.7,0.7,2.4,4.5,1.2,2.7,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
141,0.9,1,1,0.3,1.9,3.1,4.5,3.6,1,3.9,1,1.4,2.1,2.3,0.7,0.8,2.5,4.2,1.2,2.9,61,61,121,182,61,61,61,61,121,61,61,61,61,61,242,61,61,61,121,61
142,0.8,1.1,1.4,0.3,2.5,2.7,4,3.2,1.2,3.3,1,1.2,1.8,2.1,0.7,1,2.3,4,1.6,2.9,60,60,121,182,60,60,60,60,4,60,60,60,60,61,60,60,60,60,121,60
143,0.8,1.4,1.8,0.4,3.4,2.8,3.3,2,1.1,2,1.1,0.8,1.9,1.4,0.5,0.7,1.8,3.2,1.4,3.6,56,25,55,56,56,56,55,56,6,55,52,55,102,102,4,55,52,56,102,102
144,0.5,0.9,1.1,0.2,1.6,1.8,2.7,1.2,1.3,1.2,0.9,0.5,1.8,1.1,0.3,0.6,1.7,2.9,0.9,3.1,252,101,101,151,50,101,50,202,5,101,101,101,101,101,50,50,50,101,101,101
145,0.5,0.8,1,0.2,1.5,1.4,2.4,1.1,0.8,1.3,0.8,0.4,1.3,1,0.3,0.5,1.4,2.4,1,2.2,101,101,101,151,51,101,51,202,101,101,101,101,101,101,101,51,51,101,101,101
146,0.5,0.8,1.1,0.2,1.4,1.5,2.5,1.1,0.7,1.2,0.7,0.4,1.3,1,0.3,0.7,1.5,2.6,0.9,2.1,101,101,101,152,51,101,51,202,101,101,101,101,101,101,50,4,101,101,101,101
147,0.5,0.7,1,0.2,1.4,1.5,2.3,1,0.9,1.1,0.7,0.4,1.2,0.9,0.3,0.6,1.4,2.3,0.9,1.9,101,101,101,151,51,101,51,202,101,101,101,101,101,101,51,50,101,101,101,101
148,0.6,0.8,1,0.2,1.5,1.5,2.5,1.2,0.8,1.4,0.8,0.4,1.3,1,0.4,0.6,1.5,2.7,0.9,1.9,101,101,101,152,50,101,50,202,101,101,101,101,101,101,51,50,50,101,101,101
149,0.7,1.4,2.1,0.2,1.7,2.5,3.9,1.6,1.4,2.3,1.2,0.8,6,2.5,0.5,1.2,2.6,6.6,2.4,6.2,50,100,100,151,50,50,50,202,4,100,50,100,93,93,50,47,50,92,93,93
150,0.8,1.2,1.6,0.3,1.2,2.1,3.4,2.3,1.5,2.7,0.9,0.9,6.5,2.5,0.5,1.5,2.2,7,2.5,5.8,81,41,81,81,43,81,81,40,81,40,81,40,81,81,241,40,81,81,87,87
151,0.8,1.1,1.5,0.2,0.8,1.9,3.2,2.4,1.2,2.1,0.9,0.8,3.5,2.1,0.5,1.3,1.9,5,1,2.6,81,40,81,121,81,81,81,40,81,40,81,40,81,81,242,40,81,81,81,40
152,0.8,1,1.4,0.3,0.8,1.8,3.1,2.1,1.5,2.2,0.8,0.8,3.5,2,0.5,1.2,1.7,5,1,2.5,81,40,81,81,81,81,81,40,81,40,81,40,81,81,243,40,81,81,81,40
153,0.7,1,1.4,0.3,0.8,1.7,2.9,2.2,1.7,2.6,0.8,0.8,3.4,2,0.5,1.2,1.6,4.6,1.1,2.6,81,40,81,121,81,81,81,40,81,40,81,40,81,81,242,40,81,81,81,40
154,0.8,1,1.4,0.2,0.8,1.7,3,2.2,1.3,2.4,0.8,0.9,3.4,2,0.4,1.2,1.6,5,1,2.6,81,40,81,81,81,81,81,40,81,40,81,40,81,81,404,40,81,81,81,40
155,0.7,1.1,1.5,0.3,0.9,1.7,3,2.3,1.3,2.4,0.8,0.9,3.5,2.1,0.4,1.3,1.7,4.5,1,2.5,81,40,81,121,81,81,81,40,81,40,81,40,81,81,404,40,81,81,81,40
156,0.9,1.9,2.9,0.3,1.4,3.2,4,6.4,2.1,6.6,1.7,2.4,2.9,3.8,0.5,1.2,1.9,6.5,1.6,12.6,67,35,67,101,68,67,35,34,67,34,67,34,77,67,134,34,72,72,134,34
157,1,1.5,2.6,0.2,1.4,2.4,2.9,4.5,1.8,4.8,1.2,1.7,2.6,3.8,0.4,1,3.2,6.4,0.9,9.7,60,60,60,91,60,60,60,60,60,60,60,60,60,60,271,30,60,60,91,60
158,0.7,0.8,1.5,0.2,1.1,1.4,3,2.5,1.5,2.7,0.7,1,1.6,2.4,0.4,0.9,3.4,7.2,1,6.4,61,61,61,91,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
159,0.7,0.8,1.5,0.2,1,1.5,3,2.6,1.1,2.8,0.7,1,1.5,2.7,0.4,1,3.6,7.1,0.9,7.1,61,61,61,91,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
160,0.6,0.9,1.4,0.2,1.1,1.2,3,2.7,1.1,2.7,0.7,1,1.5,2.4,0.4,1.1,3.7,7,1,6.3,61,61,61,91,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
161,0.6,0.9,1.5,0.5,1,1.2,2.9,2.4,1.4,2.7,0.6,0.9,1.4,2.3,0.3,1.1,3.5,7,1,6,61,61,61,4,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
162,0.6,0.9,1.4,0.2,1,1.2,3.3,2.4,1.3,3.1,0.6,0.9,1.3,2.2,0.3,1,4,7.6,0.9,6,61,30,61,91,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
163,0.6,0.8,1.5,0.2,1.1,1.2,3.1,2.5,1.1,2.9,0.7,1,1.3,2.3,0.3,1,3.9,8,0.9,6,61,30,61,91,61,61,61,61,61,61,61,61,61,61,273,30,61,61,273,61
164,0.6,0.8,1.4,0.2,0.9,1,3.1,2.4,1,2.4,0.7,1.1,1.3,2.1,0.4,1,3.7,7.6,0.8,5.2,61,30,61,91,61,61,61,30,61,61,61,30,61,61,273,30,61,61,273,61
165,0.6,0.8,1.4,0.2,1,1,3,2.3,1,2.5,0.6,0.9,1.3,2.2,0.4,1,3.7,7.3,0.8,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
166,0.6,0.8,1.4,0.2,1,1.1,3.2,2.4,1,2.6,0.6,1,1.2,2,0.3,1,3.9,7.9,0.8,5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
167,0.6,0.8,1.3,0.2,0.9,1.1,3.1,2.2,1.1,2.7,0.6,0.9,1.3,2.2,0.3,1.1,3.7,7.8,0.8,5.1,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
168,0.6,0.8,1.5,0.2,1.3,1.1,3.3,2.4,1,2.6,0.6,0.9,1.2,2.1,0.3,1,3.8,8.1,0.8,5.1,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
169,0.6,0.8,1.4,0.2,1.1,1.2,3.3,2.4,1.1,2.7,0.6,1,1.2,2,0.3,0.9,3.9,8.4,0.8,5.3,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
170,0.6,0.7,1.3,0.2,1,1.3,3.2,2.3,1.1,2.5,0.6,0.9,1.3,2.2,0.3,1,4,8.4,0.7,5.3,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
171,0.6,0.7,1.5,0.2,0.9,1.2,3.1,2.3,0.9,2.4,0.6,0.9,1.3,2.1,0.3,1,3.8,7.9,0.8,5.3,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
172,0.6,0.8,1.4,0.2,0.9,1.1,3.2,2.2,1.1,2.4,0.5,0.9,1.2,2,0.4,1.1,4,7.7,0.8,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
173,0.5,0.8,1.3,0.2,0.9,1.1,3.3,2.4,1,2.4,0.6,0.9,1.2,2,0.3,1,4.1,7.8,0.8,4.7,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
174,0.6,0.8,1.5,0.2,0.9,1.1,3.1,2.4,1,2.6,0.6,0.9,1.3,2.2,0.3,1,3.8,7.7,0.7,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
175,0.6,0.8,1.5,0.2,0.9,1,3.1,2.4,1.1,2.8,0.6,0.9,1.2,2,0.4,1.1,3.8,7.9,0.7,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
176,0.5,0.8,1.3,0.2,0.9,1.1,3.2,2.4,1.1,2.5,0.6,0.9,1.2,2,0.4,1.1,3.9,7.7,0.8,5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
177,0.6,0.8,1.4,0.2,0.9,1.1,3.3,2.4,1.4,2.5,0.6,0.9,1.2,2.1,0.4,1,4,8,0.9,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
178,0.5,0.8,1.3,0.2,0.8,1.1,3.2,2.2,1.1,2.6,0.6,0.9,1.2,2,0.3,1,3.9,7.8,0.9,4.7,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
179,0.5,0.8,1.3,0.2,0.9,1.2,3.3,2.2,1,2.5,0.6,0.9,1.1,2,0.3,1,4,8.2,0.8,4.7,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
180,0.5,0.8,1.5,0.2,0.8,1,3.1,2.4,1,2.6,0.6,0.9,1.2,2,0.3,1,4,7.6,0.8,4.7,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
181,0.6,0.8,1.4,0.2,0.9,1.1,3.1,2.4,1.2,2.4,0.6,0.9,1.1,2,0.3,1.1,3.8,8.2,0.8,4.6,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
182,0.5,0.8,1.3,0.2,0.8,1.1,3.5,2.3,1.3,2.5,0.6,0.9,1.2,1.9,0.4,0.9,4.1,8.3,0.7,4.6,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
183,0.5,0.9,1.4,0.2,0.9,1.1,3.3,2.3,1,2.4,0.6,0.9,1.1,2.1,0.4,1,4.1,7.9,0.8,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
184,0.6,0.8,1.4,0.2,0.9,1.2,3.1,2.3,0.9,2.5,0.6,0.9,1.1,2.2,0.4,0.9,4,7.9,0.8,4.8,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
185,0.5,0.8,1.4,0.2,0.9,1.1,3.3,2.2,1,2.4,0.6,0.9,1.2,2,0.3,0.9,4,8.2,0.7,4.3,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
186,0.5,0.7,1.4,0.2,0.9,1.1,3.4,2.4,1.1,2.4,0.6,0.9,1.2,2.1,0.3,1,3.9,8.1,0.8,4.8,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
187,0.6,0.8,1.4,0.2,0.9,1.1,3.3,2.3,1,2.5,0.6,0.9,1.2,2.1,0.3,0.9,4.2,7.8,0.7,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,121,61
188,0.5,0.9,1.3,0.2,0.9,1,3.4,2.4,1,2.8,0.5,0.9,1.1,2,0.3,1.1,4.2,7.9,0.7,4.5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
189,0.5,0.8,1.4,0.2,0.8,0.9,3.3,2.3,1,2.8,0.5,0.9,1.2,1.9,0.3,1.1,4.1,8.3,0.7,4.5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
190,0.5,0.8,1.4,0.2,0.9,1.1,3.2,2.4,1.1,2.6,0.6,0.9,1.2,2,0.4,1.1,4,7.5,0.7,4.8,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
191,0.5,0.8,1.4,0.2,1,1.1,3.3,2.4,1.3,2.5,0.6,0.9,1.1,2,0.3,1,4.4,7.9,0.8,4.8,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
192,0.5,0.8,1.3,0.2,1,1.1,3.3,2.5,0.9,2.5,0.6,0.9,1.2,2,0.3,1.1,4,8.1,0.8,4.7,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,121,61
