CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
193,0.5,0.8,1.3,0.2,0.9,1.1,3.4,2.3,1,2.4,0.7,0.9,1.2,2,0.4,1,3.9,8.3,0.7,5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
194,0.5,0.8,1.3,0.2,0.9,1,3.3,2.3,1.1,2.4,0.5,0.9,1.1,2.1,0.3,1,4.1,7.4,0.7,4.6,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,121,61
195,0.6,0.8,1.4,0.2,0.8,1,3.2,2.4,0.9,2.5,0.6,0.9,1.1,2,0.3,1,4.1,8.3,0.8,4.5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,121,61
196,0.5,0.8,1.5,0.2,1,1,3.2,2.4,0.9,2.8,0.5,0.9,1.2,1.9,0.4,1,3.9,7.6,0.8,4.4,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,273,61
197,0.4,0.8,1.4,0.2,0.9,1.1,3.2,2.3,0.9,2.8,0.5,0.9,1.2,2,0.4,1,4,7.5,0.7,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
198,0.5,0.8,1.4,0.2,0.9,1,3.4,2.4,1,2.7,0.5,0.9,1.2,2,0.4,1,4.3,7.6,0.8,4.9,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
199,0.5,0.9,1.4,0.2,0.9,1,3.3,2.3,1,2.6,0.5,0.9,1.2,2,0.4,1.1,4,8.1,0.6,4.9,30,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,121,61
200,0.5,0.9,1.4,0.2,0.8,1,3.2,2.3,1,2.4,0.6,0.9,1.2,2.1,0.3,1,4,7.3,0.8,5,61,30,61,91,61,61,61,30,61,30,61,30,61,61,273,30,61,61,121,61
201,0.5,0.9,1.3,0.2,0.8,1.2,3.4,2.3,1.5,2.5,0.6,0.9,1.1,1.9,0.4,0.9,4.3,8.1,0.7,4.8,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,121,61
202,0.5,0.8,1.5,0.2,0.9,1.2,3.4,2.5,1.1,2.6,0.6,1,1.2,2.1,0.3,1,4.3,8.8,0.7,5.2,30,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
203,0.5,0.9,1.3,0.2,1,1.1,3.2,2.3,1,2.6,0.6,1,1.2,2,0.3,1.1,4.1,7.7,0.8,5.2,61,30,61,91,61,61,61,30,61,30,61,30,61,61,272,30,61,61,272,61
204,0.9,1.4,2.1,0.2,1.5,1.8,2.8,4.8,1.5,5,1,1.8,2.3,3.3,0.4,1.1,3.1,6.1,1,9,63,31,61,75,61,61,61,31,61,31,61,31,61,61,273,31,61,61,273,31
205,0.7,1.9,2.2,0.2,1.2,2.2,3.6,5.5,2,5.8,1.4,2.1,2.2,2.7,0.6,1.1,1.5,5.9,1.5,9.7,69,34,69,103,138,34,34,34,34,34,69,34,69,69,138,34,69,69,138,34
206,0.6,1.9,2.2,0.2,1.1,2,3.3,4.8,1.8,5,1.3,1.8,2.1,2.3,0.6,1.1,1.3,5.2,1.5,8.3,69,34,69,103,137,69,34,34,34,34,69,34,69,69,137,34,69,69,137,34
207,0.7,1.9,2.3,0.2,1.2,2.1,3.6,4.6,1.9,4.7,1.3,1.8,2.1,2.4,0.6,1.2,1.6,5.5,1.5,8.2,69,34,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
208,0.7,2.1,2.2,0.2,1.2,2.1,3.5,4.7,1.8,4.8,1.3,1.9,2.1,2.3,0.6,1.2,1.5,5.8,1.6,8.3,69,34,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
209,0.7,2.1,2.3,0.2,1.1,1.9,3.3,4.5,1.7,4.7,1.2,1.7,2.2,2.3,0.6,1.3,1.4,5,1.5,8,69,34,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
210,0.6,1.9,2.3,0.2,1.1,2,3.4,4.5,1.8,4.7,1.3,1.8,2.2,2.4,0.6,1.1,1.4,5.2,1.5,7.9,69,34,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
211,0.7,2.1,2.3,0.2,1.1,2.1,3.6,4.5,1.9,4.8,1.3,1.7,2.2,2.3,0.6,1.2,1.4,5.4,1.6,8,69,34,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
212,0.7,1.9,2.2,0.2,1.1,2.1,3.6,4.3,2.1,4.6,1.3,1.7,2.2,2.4,0.6,1.1,1.5,5.6,1.5,7.8,69,69,69,103,137,69,34,34,69,34,69,34,69,69,137,34,69,69,137,34
213,0.7,1.5,2,0.2,0.9,1.6,3.6,3.6,1.5,4,0.9,1.4,2.4,2.1,0.5,1,1.6,7.5,1.3,6.8,72,37,72,38,76,76,72,36,4,36,75,36,76,75,142,37,72,72,142,36
214,0.7,1,1.3,0.2,0.7,1.4,2.9,2.3,1.4,2.3,0.7,0.9,2.3,1.9,0.4,1.1,1.4,4.2,0.8,3.1,77,38,77,115,77,77,77,38,77,38,77,38,77,77,230,38,77,77,307,38
215,0.7,1.1,1.3,0.2,0.7,1.3,2.9,2.3,1.2,2.3,0.7,0.9,2.4,1.8,0.3,1.1,1.5,4.5,0.8,3.2,77,38,77,115,77,77,77,38,77,38,77,38,77,77,230,38,77,77,153,38
216,0.7,1.1,1.4,0.2,0.7,1.4,3,2.4,1.2,2.3,0.8,0.9,2.5,1.9,0.4,1.1,1.6,4.5,0.7,3.1,77,38,77,115,75,77,77,38,77,38,77,38,77,77,230,38,77,77,153,38
217,0.7,1.1,1.4,0.2,0.7,1.3,2.8,2.4,1.1,2.4,0.7,0.9,2.4,1.8,0.4,1.1,1.5,3.9,0.8,3.1,77,38,77,115,77,77,77,38,77,38,77,38,77,77,230,38,77,77,153,38
218,0.7,1.1,1.4,0.2,0.7,1.3,2.7,2.3,1,2.3,0.7,0.9,2.4,1.8,0.4,1.1,1.4,3.7,0.8,3.2,77,38,77,115,77,77,77,38,77,38,77,38,77,77,230,38,77,77,153,38
219,0.7,1.2,1.3,0.2,0.7,1.3,2.7,2.1,1,2.3,0.7,0.9,2.6,1.8,0.4,1.2,1.4,3.7,0.9,3.1,77,39,77,115,77,77,77,39,77,39,77,39,77,77,230,39,77,77,154,39
220,0.6,0.8,1.1,0.2,0.9,1.2,2.5,1.8,1.4,2.1,0.6,0.8,3.6,1.8,0.4,1.5,1.7,5.1,1.2,2.4,85,42,85,127,42,42,42,42,4,42,42,42,85,42,42,42,85,85,85,85
221,0.7,0.7,1,0.2,0.9,1.2,2.3,1.8,1.1,2,0.5,0.6,3.7,1.3,0.4,1.3,1.7,5.1,1.4,2.4,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
222,0.7,0.8,1,0.3,0.9,1.2,2.5,1.4,1.1,1.9,0.5,0.6,3.7,1.4,0.4,1.5,1.8,5.4,1.2,2.7,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
223,0.7,0.7,1,0.3,1,1.2,2.5,1.4,1.1,1.9,0.6,0.7,3.8,1.4,0.4,1.5,1.8,5.3,1.2,2.6,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
224,0.6,0.8,1,0.2,1,1.1,2.2,1.3,1.1,1.7,0.5,0.7,3.9,1.3,0.4,1.4,1.6,4.5,1.2,2.4,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
225,0.7,0.9,0.9,0.2,1,1.3,2.5,1.4,1.2,1.7,0.5,0.7,4,1.5,0.5,1.3,1.8,5.5,1.3,2.6,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
226,0.6,0.9,1,0.2,0.9,1.2,2.4,1.4,1.1,1.8,0.5,0.7,4.4,1.4,0.4,1.4,2,5.5,1.3,3.1,85,42,85,127,42,85,85,42,85,42,42,42,85,85,42,42,85,85,85,85
227,0.7,1.1,1.8,0.3,1.3,1.8,3.6,1.3,1.2,1.9,0.8,0.7,5.7,1.9,0.5,1.1,2.7,8.2,2.1,6,232,46,92,139,46,92,92,45,4,92,92,45,89,92,132,45,92,92,89,92
228,0.7,1.2,1.8,0.3,1.3,1.8,3.6,1.1,1.1,1.7,0.8,0.6,3.7,1.9,0.4,0.9,2.6,6.9,1.7,4.8,232,232,93,139,93,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
229,0.7,1.1,1.8,0.3,1.4,1.9,3.5,1.1,1,1.8,0.9,0.7,3.9,1.9,0.5,0.9,2.5,6.8,1.8,4.8,232,232,93,139,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
230,0.6,1.1,1.9,0.3,1.4,1.8,3.4,1.1,0.9,1.6,0.8,0.6,3.8,1.8,0.5,0.9,2.5,6.1,1.8,4.5,232,232,93,139,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
231,0.7,1.1,1.9,0.2,1.5,1.9,3.3,1.1,1.1,1.7,0.9,0.6,4,1.8,0.4,0.9,2.4,5.6,1.8,4.5,232,232,93,232,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
232,0.7,1.2,1.8,0.3,1.4,2.1,3.5,1.1,1,1.9,1,0.7,4.1,2,0.5,0.9,2.5,6.1,1.8,4.7,232,232,93,232,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
233,0.7,1.3,1.9,0.3,1.5,2.1,3.5,1.2,1.1,1.8,1,0.6,4,1.9,0.4,0.9,2.5,6.2,1.7,4.8,232,232,93,232,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
234,0.7,1.3,1.8,0.3,1.5,2.1,3.5,1.2,1.2,1.8,1,0.6,4.1,1.9,0.5,1,2.6,6.2,1.9,4.9,232,232,93,232,232,93,93,93,93,93,93,93,93,93,139,46,93,93,93,93
235,0.7,1.2,1.8,0.3,1.6,2.5,3.6,1.3,1.2,1.9,1.2,0.7,4.1,2,0.4,1,2.5,6,1.8,4.9,233,233,94,140,48,94,47,94,5,94,94,94,94,94,140,47,93,93,93,94
236,0.5,0.8,0.9,0.2,1.3,1.5,2.4,1.1,0.7,1.4,0.8,0.5,1.8,1.1,0.2,0.5,1.7,3.4,1,2.5,101,101,101,152,51,101,50,202,101,101,101,101,101,101,455,101,101,101,101,101
237,0.5,0.7,0.9,0.2,1.4,1.4,2.1,1,0.7,1.4,0.8,0.4,1.4,1,0.3,0.6,1.4,2.7,0.8,1.9,252,50,101,151,50,101,50,202,101,101,101,101,101,101,454,4,101,101,101,101
238,0.4,0.7,0.9,0.2,1.4,1.4,2.1,1,0.9,1.2,0.7,0.4,1.4,0.9,0.3,0.5,1.4,2.5,0.8,1.9,252,101,101,151,50,101,50,202,101,101,101,101,101,101,454,50,101,101,101,101
239,0.5,0.8,0.9,0.2,1.5,1.4,2.4,1,0.7,1.1,0.7,0.5,1.4,1,0.3,0.5,1.6,3,0.9,1.9,252,101,101,151,50,101,50,202,101,101,101,101,101,101,454,101,101,101,101,101
240,0.4,0.8,0.9,0.2,1.3,1.5,2.2,1,0.6,1,0.7,0.4,1.4,0.9,0.3,0.5,1.5,2.5,0.9,2,101,101,101,151,50,101,50,202,101,101,101,101,101,101,151,101,101,101,101,101
241,0.5,0.8,0.9,0.2,1.5,1.6,2.1,1.1,0.8,1.2,0.8,0.5,1.5,0.9,0.2,0.5,1.5,2.8,0.9,2.3,101,101,101,151,50,101,50,202,101,101,101,101,101,101,454,101,101,101,101,101
242,0.8,1,1.5,0.3,2.5,2.2,3,1.5,0.8,1.7,1,0.6,1.9,1.4,0.4,0.6,1.9,3.6,1.2,3.2,53,53,53,53,53,53,53,53,5,53,53,53,104,53,53,53,53,75,108,104
243,0.8,1,1.5,0.3,2.6,2.3,3,1.8,0.8,1.8,1,0.7,1.6,1.4,0.5,0.6,1.9,3.6,1.3,3.3,55,109,109,164,55,109,55,55,109,109,109,109,109,109,218,55,218,109,109,109
244,0.7,1.1,1.5,0.3,2.5,2.2,2.9,1.4,0.6,1.8,1,0.6,1.6,1.4,0.4,0.6,1.9,3.4,1.2,2.7,54,109,109,163,54,109,54,54,109,109,109,109,109,109,218,54,218,109,109,109
245,0.8,1,1.6,0.3,2.6,2.4,3,1.3,0.6,1.4,1,0.6,1.6,1.4,0.5,0.6,1.8,3.3,1.3,2.4,54,109,109,163,54,109,54,54,109,109,109,109,109,109,218,54,218,109,109,109
246,0.7,0.9,1.6,0.3,2.6,2.2,2.7,1.3,0.7,1.5,1,0.6,1.5,1.3,0.4,0.6,1.7,2.9,1.2,2.2,54,109,109,163,54,109,54,54,109,109,109,109,109,109,218,55,218,109,109,109
247,0.7,0.8,1.6,0.3,2.6,2.2,2.7,1.2,0.8,1.6,0.9,0.6,1.5,1.3,0.4,0.7,1.6,2.3,1.4,2.3,55,109,109,163,54,109,54,54,109,109,109,109,109,109,218,54,218,109,109,109
248,0.7,0.9,1.7,0.3,2.6,2.6,2.8,1.4,0.7,1.8,1,0.6,1.5,1.4,0.5,0.7,1.6,3.3,1.2,2.4,54,109,109,163,54,109,54,55,109,109,109,109,109,109,218,55,218,109,109,109
249,0.7,1,1.7,0.3,2.8,2.4,2.8,1.3,0.8,1.5,1,0.6,1.5,1.4,0.5,0.6,1.7,2.9,1.2,2.7,55,109,109,164,55,109,55,55,109,109,109,109,109,109,218,55,218,109,109,109
250,0.8,1.2,1.8,0.3,3.4,3,3.5,2.3,0.9,2.4,1,0.9,1.6,1.6,0.5,0.7,1.9,3.8,1.5,3,57,58,57,57,57,58,58,58,116,58,57,58,58,58,58,58,58,58,117,58
251,0.9,1.3,1.7,0.3,3,2.8,3.4,2.5,0.8,2.8,0.9,1,1.6,1.7,0.5,0.7,1.8,3.4,1.3,3.2,234,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,59
252,1,1.2,1.7,0.3,2.8,3,3.7,2.6,0.7,2.7,0.9,1,1.6,1.7,0.5,0.9,1.9,3.7,1.4,2.9,234,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,117
253,1,1.1,1.7,0.3,2.8,3.1,3.6,2.6,0.7,2.8,0.9,1,1.6,1.7,0.5,0.8,1.9,4,1.3,3.1,234,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,59
254,1,1.2,1.7,0.3,2.8,3.2,3.7,2.6,0.8,2.9,0.9,1.1,1.6,1.6,0.5,0.8,1.9,3.8,1.3,3.6,234,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,59
255,0.9,1.2,1.7,0.3,3,2.8,3.4,2.6,1,3,0.9,1,1.6,1.5,0.6,0.7,1.8,3.2,1.3,3.2,59,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,59
256,0.9,1.1,1.7,0.4,3,2.9,3.5,2.7,0.9,2.8,0.9,1.2,1.5,1.5,0.6,0.9,1.8,3.2,1.4,2.9,59,234,117,176,59,59,59,59,117,59,117,59,117,117,410,117,59,59,117,59
257,1,1.2,1.7,0.4,2.9,3.1,3.6,2.8,0.9,3.3,0.9,1.1,1.7,1.7,0.6,0.8,1.9,3.7,1.4,2.9,59,234,117,176,59,59,59,59,117,59,59,59,59,117,59,59,59,59,117,59
258,1.1,1.3,2,0.4,2,3.6,5.1,6.3,2.3,6.5,1.5,2.4,4.8,6,0.9,1.5,3.1,3.6,2.5,4.1,62,62,62,188,62,62,62,62,62,62,62,62,62,62,62,62,62,62,125,62
259,1,1.2,1.9,0.3,1.2,3.3,5,6.2,2.3,6.7,1.5,2.4,4.8,5.8,0.9,1.2,2.8,3.3,2.5,4.1,63,63,63,188,63,63,63,63,63,63,63,63,63,63,125,63,63,63,125,63
260,1.1,1.2,2.1,0.3,1.3,3.7,5.2,6.3,2.3,6.7,1.6,2.4,4.6,5.8,0.9,1.4,3,3.8,2.5,4.2,63,63,63,188,63,63,63,63,63,63,63,63,63,63,125,63,63,63,125,63
261,1,1.3,2.1,0.3,1.3,3.6,5.1,6.3,2.2,6.7,1.6,2.4,4.7,5.8,0.9,1.3,2.9,3.9,2.5,4.3,63,63,63,188,63,63,63,63,63,63,63,63,63,63,125,63,63,63,125,63
262,1,1.2,2.1,0.3,1.3,3.5,5.2,6.4,2.2,6.8,1.6,2.4,4.6,5.6,0.9,1.3,2.9,3.8,2.5,4.5,63,63,63,188,63,63,63,63,63,63,63,63,63,63,125,63,63,63,125,63
263,1,1.2,2.1,0.3,1.3,3.9,5.3,6.5,2.2,7.1,1.7,2.5,4.5,5.7,0.8,1.3,2.9,4,2.5,5,63,63,63,188,63,63,63,63,63,63,63,63,63,63,125,63,63,63,125,63
264,1.1,1.9,3.4,0.3,1.3,4.5,5.3,7.3,2.6,7.7,2.2,2.7,4.8,5.9,1,1.4,2.9,5.3,3,7.2,63,63,64,188,63,63,63,63,63,63,63,63,63,63,63,63,63,64,126,63
265,1.3,2.2,4.1,0.3,1.8,4.6,4.5,7.6,2.3,7.7,2.7,2.8,3.8,4.2,1.2,1.5,2.9,6.8,3.2,8.2,67,133,67,200,133,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
266,2.6,3,4.3,0.4,3.4,9.2,5.3,7.5,2.6,7.6,4.3,2.8,4.1,4.4,1.1,1.5,3.2,8.2,3.1,9.1,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
267,2.7,3,3.9,0.4,3.6,9.9,5.3,7.1,2.5,7.6,4.8,2.7,4.1,4.5,1.1,1.4,3.2,8.5,2.9,9.5,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
268,2.8,3.1,3.9,0.4,3.6,10,5.4,7.3,2.4,7.6,4.8,2.7,4.1,4.4,1.1,1.5,3.2,9,3,10.1,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
269,2.9,3,4,0.4,3.7,10.1,5.5,7.3,2.5,7.6,4.8,2.8,4.1,4.3,1.1,1.5,3.3,9,3.1,9.9,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
270,2.9,3.1,4.1,0.4,3.7,10.2,5.4,7.3,2.4,7.8,4.9,2.8,4,4.5,1.2,1.4,3.2,9.3,3.1,10.2,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
271,3,3.1,4,0.4,3.7,10.3,5.3,7.2,2.4,7.4,5,2.8,3.9,4.3,1.1,1.5,3.3,9.1,3,10,67,133,67,67,67,67,67,67,67,67,67,67,67,67,133,133,67,67,133,67
272,2.8,3.2,3.9,0.4,3.6,10.1,5.3,7,2.5,7.3,4.9,2.7,3.7,4.1,1.1,1.4,3.2,9.8,2.8,9.7,68,68,68,68,68,68,68,68,67,68,68,68,67,67,134,67,68,68,134,68
273,2.6,2.5,3.3,0.4,3,8.2,3.8,6.3,1.5,6.7,3.9,2.4,2.2,2.5,0.8,1,2.8,9,2.1,7.5,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
274,2.6,2.6,3.4,0.4,2.9,8,3.7,6.2,1.8,6.6,3.9,2.5,2.1,2.3,0.8,1,2.8,8.7,2,7.6,71,71,71,212,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
275,2.7,2.6,3.3,0.4,3,8.3,3.9,6.4,1.7,6.5,4,2.5,2,2.3,0.8,1,2.9,9.4,2,7.2,71,71,71,212,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
276,2.8,2.6,3.5,0.4,3.1,8.4,4,6.3,1.6,6.9,4.1,2.5,2.1,2.3,0.8,1,3,9.4,2,7.6,71,71,71,212,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
277,2.8,2.7,3.5,0.4,3,8.5,4,6.5,1.6,7,4.1,2.5,2.2,2.3,0.9,1,3,9.7,2.2,7.5,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
278,2.8,2.6,3.4,0.5,3.1,8.8,4,6.4,1.5,6.9,4.2,2.6,2.1,2.3,0.8,1.1,3.1,9.6,2.1,7.7,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
279,2.8,2.5,3.5,0.4,3,8.7,4,6.5,1.7,7,4.2,2.5,2.2,2.2,0.9,1.1,3.1,9.6,2.2,7.8,71,71,71,212,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
280,2.7,2.6,3.3,0.4,3.1,8.5,3.9,6.4,1.5,6.7,4.1,2.5,2.1,2.2,0.8,1,3,9.8,2,7.1,72,73,72,72,73,72,72,73,72,72,72,73,72,72,72,73,72,72,143,72
281,2.3,2,2.6,0.4,2.9,6.1,2.3,6.1,1,6.6,3.4,2.3,0.7,1.6,0.7,0.8,2.3,3.6,1.7,5.3,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,299,75
282,2.2,1.9,2.7,0.4,2.9,6.1,2.2,6.2,0.9,6.5,3.4,2.4,0.8,1.5,0.7,1,2.2,3.5,1.6,5,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,149,75
283,2.2,2,2.6,0.4,2.9,6.2,2.3,6.1,0.8,6.9,3.4,2.4,0.9,1.5,0.7,0.9,2.2,3.5,1.5,5,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,149,75
284,2.3,2,2.7,0.3,3,6.4,2.3,6.1,0.9,6.4,3.5,2.4,0.9,1.5,0.7,1,2.2,3.7,1.5,4.9,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,149,75
285,2.3,2,2.7,0.4,2.9,6.2,2.5,6.3,0.9,6.4,3.4,2.4,0.9,1.5,0.7,0.9,2.4,4.3,1.6,5.1,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,149,75
286,2.3,1.9,2.9,0.3,2.9,6.2,2.6,6.6,1,6.6,3.5,2.5,0.9,1.6,0.7,0.9,2.4,4.6,1.6,5.3,75,75,75,75,75,75,75,75,75,75,75,75,149,75,224,75,75,75,149,75
287,2.3,2.3,2.7,0.3,3,6.1,2.3,6.3,0.9,6.7,3.4,2.5,1.3,1.9,0.8,1.1,2.3,4.3,1.8,5,75,76,75,75,76,75,75,75,76,75,75,75,400,76,76,76,75,75,150,75
288,2.2,3,2.3,0.4,3.2,4.5,1.8,6.3,1.1,6.6,3,2.4,1.9,2.7,0.8,1.3,1.6,2.2,1.8,3.6,79,79,79,79,79,79,473,79,79,79,79,79,79,79,157,79,79,79,157,79
289,2.2,3,2.2,0.4,3.2,4.3,1.9,6.1,1.1,6.3,3,2.4,1.9,2.7,0.8,1.4,1.6,2.6,1.8,3.5,79,79,79,79,79,79,472,79,79,79,79,79,79,79,157,79,79,315,157,79
290,2.2,3,2.3,0.4,3,4.3,1.9,6.2,1,6.5,2.9,2.5,1.9,2.7,0.8,1.3,1.6,2.7,1.8,3.3,79,79,79,79,79,79,472,79,79,79,79,79,79,79,157,79,79,315,157,79
291,2.2,3,2.3,0.4,3,4.4,1.8,6.2,1,6.2,3,2.5,1.8,2.6,0.8,1.4,1.6,2.7,1.7,3.6,79,79,79,79,79,79,472,79,79,79,79,79,79,79,394,79,79,315,157,79
